DMEM: 2331 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2333 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2335 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2344 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2346 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2348 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2357 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2359 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2361 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2370 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2372 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2374 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2383 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2385 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2387 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2423 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2425 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2427 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2436 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2438 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2440 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2476 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2478 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2480 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2489 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2491 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2493 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2529 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2531 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2533 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2542 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2544 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2546 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2582 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2584 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2586 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2595 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2597 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2599 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2635 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2637 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2639 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2648 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2650 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2652 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2686 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2690 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2701 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2705 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2716 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2720 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2731 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2735 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2746 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2750 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2761 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2765 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2803 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2807 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2811 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2815 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2832 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2836 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2840 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2844 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 2848 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3182 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3186 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3190 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3194 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3224 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3228 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3232 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3236 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3740 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3744 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3748 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3752 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3782 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3786 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3790 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 3794 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4298 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4302 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4306 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4310 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4340 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4344 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4348 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4352 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4856 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4860 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4864 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4868 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4898 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4902 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4906 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 4910 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 5414 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 5418 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 5422 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 5426 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 5456 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 5460 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 5464 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 5468 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 5998 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 6002 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 6006 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 6010 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 6014 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 6018 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 6022 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
DMEM: 6026 0 5 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _empty_layer
